N,P,K,temperature,humidity,ph,rainfall,label
92,39,50,24.075387,81.875589,5.643753,224.372522,rice
112,42,65,30.163303,45.570096,6.756561,702.846335,cotton
42,27,19,20.028821,20.959124,6.528966,56.538127,cumin
84,41,59,29.674219,64.059394,6.338342,1751.280759,turmeric
29,60,34,31.654571,75.068952,6.50542,747.566366,blackgram
82,22,34,27.190489,65.453671,5.417298,825.181193,finger_millet
39,26,29,18.608917,33.141721,8.279103,27.040938,cumin
23,45,25,26.849853,67.113434,6.717778,484.301059,mungbean
23,59,26,22.886376,65.56872,6.503019,822.39949,blackgram
55,21,35,21.181977,44.620214,6.756381,46.583521,cumin
141,58,90,30.557232,77.592323,6.453958,1912.516309,sugarcane
25,56,15,30.510126,72.518039,6.222533,818.091954,blackgram
44,30,18,29.720202,29.222182,8.205633,249.059163,pearl_millet
27,56,17,23.410301,74.483436,6.395364,664.145478,blackgram
29,47,48,28.276995,40.521537,6.870357,680.276971,pigeonpeas
93,53,40,30.689976,65.843291,6.471061,1978.32631,turmeric
91,32,30,34.56653,47.331861,7.386342,288.723563,sorghum
128,46,17,20.40245,55.256433,6.671926,83.707039,maize
133,40,45,33.670335,55.191464,6.767514,634.648282,cotton
27,56,20,28.779299,67.463323,6.007823,746.894118,blackgram
38,56,46,24.762935,45.544388,5.511683,697.479748,pigeonpeas
120,56,42,30.215884,68.539762,5.511457,1648.373294,turmeric
119,42,35,30.275668,69.967703,5.553107,1424.859035,turmeric
101,42,38,22.157684,81.198366,6.046068,306.405299,rice
21,53,50,32.499114,63.789021,6.185271,1040.386054,pigeonpeas
32,47,22,25.023055,61.360333,6.888897,840.348121,blackgram
21,40,34,22.698299,53.678732,6.245116,452.970971,groundnut
17,54,25,25.821165,66.602248,7.602975,813.335762,blackgram
31,35,28,24.135032,65.424501,7.128386,626.398401,blackgram
88,37,33,35.043768,32.146057,7.381641,312.307465,sorghum
26,49,26,31.773827,65.398048,6.089557,515.903158,mungbean
62,30,29,12.345518,54.148925,7.300574,72.93041,mustard
30,55,35,33.177258,42.353669,6.889365,912.421149,pigeonpeas
149,71,88,27.46851,75.34024,6.554284,2076.289117,sugarcane
149,73,95,26.830939,86.01705,6.288487,1736.082281,banana
134,39,35,33.828177,58.607931,7.19548,610.700996,cotton
62,39,19,18.551448,35.997431,6.620604,33.672212,cumin
35,44,32,30.553033,62.956851,7.723436,955.742403,blackgram
65,41,29,8.052596,53.013322,7.133324,66.387252,mustard
108,33,39,13.725239,52.859948,6.335232,87.997951,wheat
33,52,20,29.663858,57.913321,6.858007,706.567348,blackgram
107,44,32,17.708774,55.159928,6.973303,39.357394,wheat
29,41,52,13.8634,35.469981,6.162156,56.801021,lentil
18,42,42,12.01786,39.689313,6.180615,103.975275,lentil
30,49,23,32.847577,74.971115,6.076209,434.742266,mungbean
105,47,50,25.297586,79.441386,5.718461,1370.512748,jute
131,62,33,23.540993,72.28806,6.674087,60.128443,maize
35,19,31,28.179496,31.977894,7.247468,278.371364,pearl_millet
77,28,34,24.204326,59.409576,6.134717,554.091462,finger_millet
35,69,56,17.732176,26.678503,8.431279,111.744661,chickpea
106,47,15,26.425382,72.140581,6.737795,84.52793,maize
57,30,35,15.483903,51.884192,6.944491,40.127466,barley
146,69,83,29.748555,87.120752,7.079555,1294.836455,banana
37,53,37,26.233389,55.14534,7.163665,364.475442,groundnut
26,53,48,32.683962,46.410717,6.055428,953.777208,pigeonpeas
93,60,48,25.808403,91.07425,6.416372,237.542951,rice
43,34,32,18.72011,44.161966,7.719402,50.991677,cumin
76,17,29,35.90841,42.806684,6.755464,308.834852,pearl_millet
39,72,44,30.323455,42.246112,7.46721,619.510993,groundnut
147,49,93,31.748934,68.079188,7.761153,1925.671541,sugarcane
59,15,25,28.547233,27.31601,6.453283,413.641724,pearl_millet
38,35,32,21.147145,23.383669,7.933028,49.734033,cumin
125,55,17,27.800055,61.256893,6.980433,128.953421,maize
115,45,68,28.704004,55.611988,7.053397,704.324431,cotton
60,37,45,13.149302,45.680555,6.865313,84.24451,barley
61,38,37,24.496625,45.421502,7.152831,699.196051,finger_millet
50,36,36,25.857922,50.820941,6.699173,783.590058,finger_millet
128,53,84,33.137057,79.504083,6.092252,989.574945,banana
22,53,91,17.067107,20.482622,6.296779,118.622882,chickpea
43,33,20,22.760736,25.588418,7.862747,32.548082,cumin
60,32,18,33.12264,42.815612,8.274824,328.598406,pearl_millet
83,38,25,14.425268,47.416653,6.213915,52.557152,barley
100,46,34,20.503587,61.064164,7.034794,142.264793,maize
35,29,32,28.205778,23.203033,7.473371,247.493504,pearl_millet
147,68,95,30.949089,81.171909,6.828596,1784.966988,banana
57,40,37,11.280654,51.243259,6.17708,66.257117,mustard
34,50,35,26.934734,47.4183,5.848593,748.081934,groundnut
149,79,91,28.864027,75.793085,6.503408,1178.062745,banana
45,67,45,26.157221,55.620734,6.084676,577.669211,groundnut
140,49,68,30.666796,56.561456,7.912202,550.605559,cotton
80,22,33,38.784713,38.172186,7.581927,328.313531,pearl_millet
84,31,39,16.673995,45.646205,7.341379,76.038186,barley
36,55,37,30.971446,58.271521,7.160487,973.721263,pigeonpeas
146,73,74,28.447162,75.701381,5.736593,1285.813352,banana
103,76,93,32.768873,80.536009,6.691712,1222.852616,banana
76,32,28,36.831958,22.317911,6.693822,352.301118,pearl_millet
56,21,20,34.868207,53.102048,7.510617,264.064081,sorghum
114,58,39,28.923968,58.607291,7.786839,890.630163,cotton
84,32,25,25.547406,55.743831,5.916804,782.590595,finger_millet
97,49,30,23.692302,64.287005,7.046325,95.528964,maize
143,64,67,24.098036,88.525245,5.544161,1254.467129,banana
22,45,16,28.045671,78.066156,7.779772,842.824107,blackgram
24,38,37,30.085191,64.219151,6.512723,968.450686,pigeonpeas
128,54,59,27.577965,46.726098,7.846073,476.254528,cotton
19,52,51,17.445492,23.475684,6.852925,96.009293,lentil
23,45,75,20.788674,19.732952,7.449519,116.518047,chickpea
77,39,30,9.051936,42.709409,8.156989,27.000902,barley
103,36,66,31.904437,73.942782,6.727304,1388.622121,turmeric
83,60,38,29.541854,87.926648,6.471718,257.519608,rice
133,53,94,30.259766,83.575016,6.555656,1423.033626,banana
35,27,32,39.570642,41.909665,7.39618,199.373593,pearl_millet
79,33,35,30.741602,52.127625,7.026079,282.014827,sorghum
30,48,62,15.596756,35.397099,6.772729,84.575471,lentil
95,42,46,28.272723,60.179843,5.521582,1202.363824,turmeric
69,32,43,13.161253,53.982249,7.917973,58.954262,barley
50,35,38,23.132815,60.350168,6.739716,860.667658,finger_millet
29,50,24,28.993241,79.935659,6.33096,499.698541,mungbean
25,40,15,29.507727,69.750649,7.40978,428.953087,mungbean
113,54,46,13.697284,57.719461,6.41358,51.933673,wheat
46,41,35,25.401322,47.07091,5.965955,509.7636,groundnut
121,62,87,34.929306,74.487484,6.933027,2164.394275,sugarcane
133,57,30,24.509717,62.969575,5.791616,85.666169,maize
31,52,42,25.421433,59.627333,7.134453,947.336054,pigeonpeas
100,50,64,31.448663,58.164763,7.863702,850.062744,cotton
99,55,38,26.239084,59.302064,7.88578,651.014421,cotton
139,65,86,31.521711,80.987488,5.560729,969.065268,banana
125,47,57,30.882359,46.378661,6.758165,697.852343,cotton
48,69,36,22.618307,50.238231,5.815559,573.177945,groundnut
102,49,48,17.969107,45.689015,7.23709,104.338357,wheat
63,19,29,39.95295,43.538966,7.489709,183.148002,pearl_millet
103,57,43,28.487353,60.372485,7.448543,636.493944,cotton
103,53,50,14.632473,52.657902,6.830445,72.97175,wheat
82,44,36,27.752367,78.55081,5.460443,218.462414,rice
102,56,84,28.968615,81.023972,6.618987,1220.33392,banana
88,27,34,28.525951,49.886373,6.93,340.637418,sorghum
87,39,41,13.165831,45.550862,7.284941,58.96306,wheat
17,44,23,23.971959,58.238329,6.507711,920.084073,blackgram
25,40,37,33.216142,55.194331,6.196105,735.397648,pigeonpeas
83,30,33,21.839917,45.426777,6.460478,883.87952,finger_millet
85,35,39,27.375142,88.068825,6.662467,186.739997,rice
32,44,56,30.883432,52.639946,7.356164,537.407265,groundnut
127,59,67,25.155218,54.417776,7.540383,832.506181,cotton
109,47,47,24.498564,75.532148,6.680354,2231.873111,jute
80,33,21,34.9303,46.946828,6.118615,426.799051,sorghum
73,48,38,20.169739,52.831553,7.191093,63.457069,wheat
138,70,29,25.880351,73.137332,6.646391,138.90406,maize
34,74,67,17.33215,22.092961,7.103959,94.90436,chickpea
31,56,83,23.838408,14.436543,7.688901,80.017933,chickpea
73,43,40,13.483167,48.262957,6.537029,31.523887,barley
27,37,17,28.126589,66.656203,6.358609,650.824038,mungbean
55,19,26,32.169493,23.694899,8.282152,355.882785,pearl_millet
50,25,21,24.867929,62.670347,5.304314,899.080617,finger_millet
33,55,32,22.182755,77.822591,6.377182,724.530511,blackgram
110,60,56,33.141921,55.927567,7.245524,776.699203,cotton
157,55,79,33.155952,70.613926,6.678679,1952.145914,sugarcane
38,48,76,16.69226,14.168802,8.148252,92.723045,chickpea
81,38,34,25.272908,45.575836,6.519409,659.126238,finger_millet
72,53,55,31.592477,83.503788,5.328418,1689.613233,jute
43,42,39,25.310285,49.251552,6.163088,966.225058,pigeonpeas
49,35,35,21.091609,58.072307,5.563286,780.84542,finger_millet
84,40,32,15.797515,60.810342,6.456473,39.490268,wheat
37,60,43,27.318394,42.943631,6.267525,691.828723,groundnut
86,35,38,15.528506,38.608476,6.38249,31.447644,barley
103,39,49,22.375728,89.279382,6.044755,266.389312,rice
41,48,59,27.864797,51.311751,6.685181,1086.334395,pigeonpeas
101,33,32,24.286446,90.909253,6.094297,2140.086725,jute
55,40,25,23.334296,27.884512,7.306675,57.028001,cumin
20,62,31,29.411078,56.525242,7.411687,644.352837,groundnut
27,46,49,29.671731,57.329675,5.872195,1088.135032,pigeonpeas
62,16,24,38.227878,43.229019,7.429863,339.422155,pearl_millet
38,19,22,31.73731,26.836504,8.152638,249.345084,pearl_millet
88,38,61,30.222838,60.97209,6.970675,1193.261766,turmeric
20,69,39,23.818694,48.832516,5.812233,644.404918,groundnut
118,59,51,28.817335,47.432037,7.62889,638.104881,cotton
41,21,37,21.288593,53.182496,5.495568,567.442723,finger_millet
122,43,58,32.955523,53.55749,7.445212,786.013698,cotton
44,38,38,25.829674,61.229857,6.020611,545.497208,finger_millet
109,36,51,29.627812,64.427277,6.018651,747.452343,cotton
25,39,56,28.273364,64.274666,6.736337,624.859146,pigeonpeas
91,47,39,27.778135,81.60756,5.610237,291.240959,rice
16,35,20,34.259986,73.912014,7.762046,429.037474,mungbean
35,54,22,28.493667,70.38924,7.654938,992.74502,blackgram
70,27,27,10.840408,47.616243,6.965364,68.911086,mustard
61,39,15,24.148419,29.830024,6.665113,57.786246,cumin
55,27,28,25.515024,21.258848,7.466388,57.613819,cumin
38,33,22,37.187081,30.531957,7.408447,189.062194,pearl_millet
83,41,26,12.575048,44.906353,6.861774,57.846582,barley
30,58,42,16.187213,20.27039,7.162019,85.908688,lentil
67,44,39,17.480708,44.296996,7.291217,75.167355,barley
22,57,27,28.163238,79.644152,6.693457,514.856619,mungbean
62,30,26,20.834299,21.586909,7.874379,20.417093,cumin
18,60,50,14.443144,37.424346,7.506468,74.652869,lentil
122,53,92,24.981782,75.232691,6.165798,1074.120479,banana
87,43,61,26.136569,78.970583,6.303801,1412.105661,turmeric
39,25,26,25.716516,20.41547,7.106193,26.01702,cumin
57,41,29,8.19209,45.279624,6.985561,33.053507,mustard
45,46,37,26.379286,53.354471,6.656349,416.728134,groundnut
27,43,47,16.787003,27.345849,7.400487,80.177817,lentil
47,27,15,25.287083,27.375779,7.42886,20.22539,cumin
74,24,42,31.6708,40.514764,6.5523,396.641942,sorghum
40,35,28,22.572873,28.329361,6.572669,49.065105,cumin
110,72,74,30.623231,75.199375,7.497651,1695.626821,sugarcane
32,64,50,12.476979,31.458923,6.602303,84.716673,lentil
93,38,44,29.25913,70.907839,6.682497,1471.654948,turmeric
46,32,30,15.1535,49.718797,6.143745,39.913785,mustard
91,60,17,24.934009,56.70817,6.38845,90.123129,maize
150,53,68,27.427169,89.798438,5.726594,1485.037116,banana
91,43,32,26.599266,45.368935,7.245941,504.99825,sorghum
73,27,40,13.766197,36.543294,7.613801,51.065643,mustard
32,48,31,27.633184,67.117569,6.603687,426.116859,mungbean
47,19,19,35.511221,37.404685,7.814391,271.672958,pearl_millet
94,46,39,27.186741,49.775977,7.783532,617.122035,cotton
54,28,17,35.839096,25.887863,8.46104,327.611388,pearl_millet
37,51,84,22.591336,18.255066,6.91232,103.425864,chickpea
82,50,50,13.187091,55.446364,7.025237,93.064714,wheat
78,30,48,27.440822,76.179808,5.950184,1388.998751,jute
61,20,25,30.018289,43.142848,7.570641,238.742196,pearl_millet
88,58,48,24.36811,60.186547,6.654805,1200.362446,turmeric
123,37,61,30.455181,69.075768,6.885473,1743.814777,turmeric
34,41,44,30.511257,46.304278,6.923795,889.882504,pigeonpeas
102,60,26,26.816353,61.433727,7.107497,147.920434,maize
20,59,53,22.833496,41.192459,5.866581,610.583943,groundnut
19,41,45,19.183581,26.453669,6.340268,69.410423,lentil
110,45,37,14.783685,58.311998,7.251828,52.347451,wheat
85,44,55,26.730203,83.49491,5.480893,268.779899,rice
32,58,60,31.235782,55.299522,7.111033,695.004647,pigeonpeas
83,34,25,21.822482,61.26093,5.812915,826.671496,finger_millet
33,59,61,17.514198,35.13878,7.520517,51.980422,lentil
109,45,33,22.108164,68.460163,6.896415,66.724063,maize
35,55,23,28.466431,63.958082,6.828333,608.564958,blackgram
74,44,43,33.457774,86.918629,5.541222,1389.976397,jute
123,66,34,21.52231,73.180112,6.442552,68.771764,maize
118,47,66,30.687495,74.527822,6.88016,1961.109455,turmeric
98,59,39,24.193722,83.641723,5.632337,264.489033,rice
49,44,31,28.82461,57.873332,7.185835,607.260698,groundnut
67,37,35,25.848286,61.350139,6.351821,746.739941,finger_millet
62,45,40,8.271342,36.317946,6.607922,37.398676,mustard
82,25,43,13.082534,35.938192,7.775121,39.451099,mustard
35,76,83,21.587846,13.355213,6.290831,71.818283,chickpea
49,36,39,11.376576,42.776785,7.001591,79.64141,mustard
112,54,36,26.354973,75.803372,5.864358,1821.260291,jute
52,30,29,27.365903,46.556529,7.172197,555.584148,finger_millet
99,36,40,22.731895,87.345699,5.886281,235.319284,rice
90,73,33,21.902385,65.551592,7.112196,130.549665,maize
17,64,47,13.465523,22.080715,6.459832,48.647648,lentil
110,36,44,31.314817,80.338962,5.249904,2285.475306,jute
83,32,34,32.958023,48.823252,6.370318,509.255676,sorghum
33,62,43,23.092814,47.788654,7.254254,462.714648,groundnut
78,41,38,15.855976,40.885676,6.140809,47.623076,wheat
144,59,77,29.326595,83.180314,6.431239,1910.098577,banana
97,30,25,19.770493,46.540318,7.713764,99.585011,wheat
123,71,62,31.609654,89.414198,6.103106,1973.777267,banana
82,37,41,16.616862,49.925098,7.480098,48.661785,barley
128,44,59,28.805409,50.402932,6.777973,589.15833,cotton
23,49,53,16.958231,23.895694,7.449716,34.418224,lentil
112,34,47,20.38155,61.787311,6.969903,81.287203,wheat
16,49,34,28.54094,77.000551,7.0386,675.531495,blackgram
120,60,53,33.136779,51.551429,7.417959,897.576063,cotton
31,43,58,24.793025,56.400203,6.813747,815.521708,pigeonpeas
31,60,38,28.103156,63.213544,7.062773,865.317791,pigeonpeas
42,68,72,22.25288,17.967766,7.835096,65.530189,chickpea
102,45,49,26.118966,58.26517,7.699052,908.752065,cotton
71,35,32,31.610528,36.163032,7.276363,441.014737,sorghum
31,51,38,28.962059,59.169461,6.83858,681.725554,pigeonpeas
66,30,34,21.572179,34.726009,7.500764,53.000104,cumin
106,38,69,29.551432,68.663172,5.266558,1476.365383,turmeric
70,21,28,24.768788,59.747945,5.370334,638.72296,finger_millet
28,44,37,27.247945,64.180086,7.447519,712.632889,pigeonpeas
114,46,63,27.974779,77.773375,5.543389,1169.660166,turmeric
109,56,35,22.542696,80.133824,6.319492,199.99904,rice
94,65,17,27.151388,68.546014,7.153069,83.134871,maize
23,42,18,27.481549,62.453278,6.102316,715.48162,blackgram
100,57,42,24.144509,80.949271,6.470122,264.26928,rice
62,31,27,37.691945,44.261416,7.192369,266.612379,pearl_millet
58,36,27,12.664479,41.86231,6.201886,63.357567,barley
68,39,44,29.052536,35.739683,6.05611,351.69276,sorghum
30,56,41,31.648895,42.309851,6.815355,993.435135,pigeonpeas
54,35,45,28.460991,43.662628,6.651011,434.514931,sorghum
95,57,65,25.882454,63.284728,5.419608,1358.665472,turmeric
124,49,84,33.321897,76.840256,6.217723,1371.993206,sugarcane
114,51,37,14.736404,47.943644,7.276486,117.095747,wheat
134,63,72,28.628893,83.848811,6.956947,1364.01037,banana
41,20,35,21.471402,23.676827,7.346386,29.969833,cumin
90,75,77,28.130946,83.6213,6.694484,1628.25308,banana
75,35,38,23.279838,46.482065,6.394798,779.592561,finger_millet
60,42,25,16.361863,35.018117,6.568082,47.780563,barley
90,35,34,12.710349,52.943749,6.670132,85.699701,wheat
50,69,42,31.897457,44.348816,6.899537,631.807957,groundnut
47,40,25,17.693331,46.1417,6.144811,56.818225,mustard
70,37,43,9.668222,54.092753,8.076936,49.715676,barley
85,48,46,28.084967,83.312458,6.528957,2288.631661,jute
91,33,22,28.15775,52.38958,7.368572,259.761218,sorghum
91,39,38,15.476026,47.475068,6.417215,37.619925,barley
39,20,18,21.705771,26.671603,8.189076,58.156602,cumin
106,65,71,28.718329,84.885005,6.268443,1145.255097,banana
55,35,35,29.070002,40.034928,5.942802,403.295531,sorghum
91,60,56,27.308299,79.858021,6.42706,307.007304,rice
30,51,20,26.557999,60.447327,6.035776,697.225043,mungbean
102,43,70,24.761678,53.114191,7.751654,538.149253,cotton
84,43,32,18.775316,60.131336,6.80404,112.301508,wheat
16,58,22,30.557387,68.935291,6.931575,613.793562,mungbean
24,52,69,21.325173,17.032332,8.656244,110.209271,chickpea
40,42,55,31.989697,48.478595,6.084498,483.709859,groundnut
71,39,22,20.111947,51.385248,5.829819,642.792722,finger_millet
84,23,27,30.293212,47.173902,6.404936,313.89192,sorghum
139,55,88,24.951424,68.40479,7.101177,1316.775193,sugarcane
104,43,39,19.147533,49.520973,6.766079,67.913967,wheat
43,71,49,31.169767,58.911584,7.3755,594.830714,groundnut
20,58,35,30.514298,44.766715,5.973872,681.958601,pigeonpeas
46,26,32,29.296304,39.658206,7.562017,279.516043,pearl_millet
94,66,66,33.749338,87.2581,7.077254,1441.669391,banana
21,63,60,17.859603,21.149191,7.051921,57.528677,lentil
95,55,39,23.766157,89.919949,5.612946,221.340669,rice
106,57,49,25.97093,86.947679,5.816568,269.096192,rice
17,50,32,28.558418,57.351102,7.230022,518.347774,mungbean
21,36,20,28.623486,68.369543,7.35603,646.037706,blackgram
91,60,53,29.323906,90.190548,5.948136,228.043429,rice
53,30,34,22.819878,52.934128,5.455612,699.402987,finger_millet
92,54,22,27.113418,59.663751,6.33739,99.434115,maize
23,59,74,22.153322,24.191179,6.929811,67.068268,chickpea
35,15,19,37.038431,38.982156,6.429058,280.42415,pearl_millet
53,22,33,18.26367,37.267274,6.889416,43.260402,cumin
61,44,40,35.844674,53.08206,6.951499,402.552236,sorghum
114,55,44,25.387284,77.190471,6.702326,1763.929103,turmeric
85,44,27,20.009807,40.460551,7.418359,116.913241,wheat
56,44,26,9.274469,45.588715,7.699252,52.187165,barley
125,51,63,32.228736,81.75862,7.182636,1887.316598,banana
134,57,20,24.477201,72.625951,7.100327,147.09676,maize
157,66,81,24.503156,72.679713,6.715214,1627.670436,sugarcane
71,40,34,27.065116,43.993962,6.366935,285.51181,sorghum
29,51,40,16.691733,32.214149,6.437348,69.818057,lentil
100,52,37,29.846604,68.054174,6.73681,1162.166878,turmeric
33,59,33,24.850032,56.160778,7.461607,645.203019,blackgram
67,22,21,26.358642,65.277903,5.495822,538.06556,finger_millet
22,51,22,29.699726,57.610086,7.30232,689.189323,blackgram
121,51,74,25.514712,82.621071,5.799724,1074.212407,banana
81,36,21,28.777156,54.018446,6.279623,505.132732,sorghum
60,40,37,11.368505,40.975584,7.474282,49.472384,mustard
90,39,43,12.621335,35.785061,7.184233,40.017349,barley
94,42,55,31.051424,47.645483,7.225636,724.444532,cotton
33,47,39,28.00637,60.422515,6.894994,673.268275,pigeonpeas
107,54,58,23.095085,84.032425,5.570102,210.669633,rice
73,29,33,34.781828,25.534551,6.5036,213.101518,pearl_millet
140,60,69,33.646852,46.164478,7.930434,554.740801,cotton
30,65,84,16.601028,19.537792,8.723505,87.907449,chickpea
41,28,24,26.241653,63.321714,5.853917,504.622512,finger_millet
34,46,57,13.993493,38.708031,7.46364,104.010256,lentil
48,61,42,29.793929,54.625584,7.173174,727.554519,groundnut
55,31,37,10.038324,54.071043,6.977241,28.708741,mustard
92,45,37,27.52737,48.907518,6.224621,668.948344,cotton
29,48,37,26.939786,52.933362,5.817678,865.117846,pigeonpeas
56,30,35,22.593235,60.136129,5.772176,617.875994,finger_millet
23,53,51,17.405284,32.295687,6.082156,71.999421,lentil
54,34,29,22.192198,57.223752,6.342897,522.95539,finger_millet
50,34,21,24.116017,46.412351,5.42368,544.467733,finger_millet
33,64,84,23.785332,26.080907,7.232377,111.934159,chickpea
121,39,48,25.794091,64.450792,7.661085,885.825941,cotton
82,46,32,15.809913,43.578538,6.304618,67.977684,wheat
143,58,95,34.608006,79.793348,7.667299,1168.012801,sugarcane
140,77,62,30.83714,80.350228,5.57584,926.407218,banana
72,54,41,17.778911,55.413453,7.480309,45.132888,wheat
102,51,92,26.837798,86.902451,5.509491,1858.439189,banana
26,51,21,22.254008,75.384447,6.739542,872.87141,blackgram
79,33,29,24.376891,51.982916,7.027844,833.147617,finger_millet
135,63,88,27.072311,87.659012,5.508665,1634.075568,banana
63,23,43,33.929125,40.571753,7.134724,425.527149,sorghum
116,43,31,15.262539,44.935008,6.907653,103.079791,wheat
149,45,72,30.18109,74.277793,6.127843,1982.534223,sugarcane
130,74,80,33.570719,70.060851,6.343822,1882.865105,sugarcane
120,38,37,26.450425,75.911934,6.577084,1294.402003,turmeric
15,49,46,18.402498,30.199445,7.921365,79.422376,lentil
26,36,44,25.559352,50.396,5.801237,665.951969,pigeonpeas
113,46,34,23.51688,63.435485,7.105024,86.347345,maize
136,38,47,29.572268,52.585671,6.2158,663.316639,cotton
23,48,31,28.728017,59.46605,7.173943,980.218944,blackgram
139,62,87,27.968277,83.531515,7.766784,1989.410423,sugarcane
105,47,16,25.728401,72.870199,6.427389,110.030516,maize
115,36,31,16.709603,53.912718,7.719057,77.917473,wheat
23,47,15,29.018991,64.439528,6.853109,647.313809,mungbean
30,78,91,16.971562,26.717568,6.332473,85.890055,chickpea
58,41,28,26.605628,41.988264,6.289404,513.895015,sorghum
158,67,85,31.43054,83.195846,7.051236,1713.211754,sugarcane
110,41,55,24.782474,91.877584,6.185712,208.451233,rice
90,43,37,13.390889,41.959373,7.142221,80.443958,barley
91,51,49,24.46725,45.099969,7.620578,660.432625,cotton
30,53,76,17.703524,16.051197,6.548448,101.114328,chickpea
22,52,58,20.530848,26.694328,7.44175,66.661155,chickpea
113,54,28,18.773931,53.05615,7.275815,49.131703,wheat
75,15,15,33.261026,39.273549,7.345288,330.873478,pearl_millet
36,76,65,21.23388,20.702479,7.513804,45.511496,chickpea
82,50,49,20.646589,50.835778,6.796444,67.878616,wheat
39,33,33,39.93104,35.483076,8.435436,347.076754,pearl_millet
59,15,25,38.311727,23.275711,7.345546,315.838761,pearl_millet
30,47,30,29.799126,65.996119,7.25735,803.443579,blackgram
87,53,61,25.579467,79.097616,5.768563,1507.761836,turmeric
54,44,35,8.857661,42.574577,7.54264,51.225485,mustard
79,24,34,36.155691,32.691815,7.317466,234.395352,pearl_millet
92,61,33,24.507244,62.034196,6.602015,133.067901,maize
104,45,43,32.512386,81.750404,6.578008,1941.454573,jute
80,60,56,25.909146,79.226998,6.510566,190.124307,rice
24,63,93,21.470601,24.626375,8.556763,103.960724,chickpea
143,76,78,27.903892,88.039059,5.692505,1891.079874,banana
20,69,92,20.847246,23.372775,8.731726,113.696556,chickpea
33,72,56,17.484918,16.270915,7.234226,100.365323,chickpea
69,39,34,16.801175,50.453189,7.44611,50.570125,mustard
62,40,34,16.371966,45.333285,7.224857,36.166292,barley
152,64,76,29.577038,66.103327,6.950561,1167.057809,sugarcane
31,52,50,13.581934,23.596071,6.223097,61.788872,lentil
147,69,76,33.297306,82.334837,6.320883,1417.914584,sugarcane
132,49,58,28.58366,50.917801,6.182856,843.873726,cotton
77,29,45,17.640107,54.653765,6.496268,67.051536,barley
60,27,35,13.289111,42.59801,7.637814,70.811729,barley
73,35,25,11.609544,40.603767,7.49292,47.782583,mustard
43,43,42,26.243811,55.866743,7.250965,558.771715,groundnut
64,41,32,13.546491,50.369356,6.842925,61.994202,barley
44,38,39,23.264113,67.779149,6.869144,510.20542,finger_millet
22,57,40,19.540857,20.685731,6.651127,91.074642,lentil
56,33,30,11.032933,35.675783,6.266836,54.636502,barley
74,38,44,9.215918,38.605604,6.123439,71.239671,mustard
62,23,33,24.705538,34.65996,8.198059,40.964572,cumin
99,53,18,25.828486,62.994391,6.314702,79.813074,maize
106,33,48,12.846883,52.798206,6.100386,104.415696,wheat
117,69,27,19.682366,73.774386,6.581073,134.722465,maize
27,58,25,22.937105,55.910293,7.735806,964.312583,blackgram
84,59,47,26.348111,72.539363,5.368083,1488.518046,turmeric
87,52,45,20.044141,43.221598,7.459632,48.964382,wheat
44,56,53,31.297355,62.505413,6.735911,757.625622,pigeonpeas
35,20,31,29.402017,38.371189,7.248864,241.375758,pearl_millet
83,38,27,14.839633,42.984391,6.098452,78.0119,mustard
68,37,33,23.667409,26.33848,7.565158,23.736115,cumin
133,47,68,25.95924,74.337058,6.003464,1670.847982,sugarcane
104,58,61,26.918498,77.245545,6.258911,1803.454229,turmeric
15,48,52,15.315205,27.834547,6.125681,39.918667,lentil
95,50,57,22.051087,85.808968,5.630589,276.281086,rice
129,53,69,27.19418,59.638527,6.908242,747.228952,cotton
109,61,17,27.985608,63.720939,6.188334,114.359557,maize
104,57,35,21.960545,56.554248,6.180133,131.332173,maize
116,41,38,32.939686,86.394674,6.148509,1291.246533,jute
81,23,31,22.880168,48.831024,6.861912,782.225276,finger_millet
23,42,50,27.588039,45.871843,6.026887,833.479149,pigeonpeas
105,39,42,32.483253,91.756851,6.016913,1945.151026,jute
76,41,42,27.28504,35.657607,6.301027,403.82424,sorghum
32,64,92,19.323972,19.110201,8.642014,83.257871,chickpea
45,59,39,33.0373,58.963623,6.269091,987.877895,pigeonpeas
40,53,79,19.491087,13.610662,8.272663,110.690554,chickpea
95,33,39,27.732184,44.683955,6.779288,396.687618,sorghum
35,51,19,27.071772,65.503748,6.455723,867.324678,blackgram
40,47,73,18.624868,21.395067,7.913987,85.18442,chickpea
19,35,18,25.387763,79.87683,6.627337,988.890639,blackgram
30,55,52,14.046791,31.20732,6.329604,82.233935,lentil
45,26,31,13.329983,54.406124,6.89585,62.593515,mustard
27,49,34,27.666001,60.109411,7.562862,438.336149,groundnut
114,50,31,26.898364,63.100022,6.569622,114.238656,maize
102,40,61,29.872303,47.879712,6.197256,656.071863,cotton
98,43,28,19.314864,42.907952,6.418111,70.643448,wheat
45,68,55,30.858735,50.926393,6.131797,495.34905,groundnut
23,62,40,17.37315,34.263601,7.426924,92.309105,lentil
76,20,33,27.344612,46.481038,5.360449,886.954395,finger_millet
48,18,24,31.628125,23.598197,6.762924,325.995688,pearl_millet
137,52,83,33.734063,76.552781,6.841941,1760.298393,banana
58,36,27,18.18763,39.199513,7.918546,42.972502,cumin
98,67,80,30.607614,76.250341,6.628015,1913.258399,banana
125,45,65,24.72558,60.919989,5.325613,1397.977282,turmeric
