N,P,K,temperature,humidity,ph,rainfall,label
86,39,37,27.8,65,6.3,805,Sorghum
83,41,37,27.7,63,6.5,780,Sorghum
81,44,36,28,64,6.4,790,Sorghum
88,42,38,27.6,66,6.3,815,Sorghum
85,40,37,27.7,65,6.5,800,Sorghum
87,43,36,27.9,64,6.4,805,Sorghum
82,39,35,27.3,63,6.5,780,Sorghum
89,42,36,28,66,6.3,815,Sorghum
84,41,37,27.5,64,6.4,790,Sorghum
86,44,38,27.8,65,6.3,805,Sorghum
83,40,36,27.7,63,6.5,780,Sorghum
81,42,37,28,64,6.4,790,Sorghum
88,39,38,27.6,66,6.3,815,Sorghum
85,42,37,27.7,65,6.5,800,Sorghum
87,41,36,27.9,64,6.4,805,Sorghum
82,44,38,27.3,63,6.5,780,Sorghum
89,40,37,28,66,6.3,815,Sorghum
84,42,36,27.5,64,6.4,790,Sorghum
86,39,37,27.8,65,6.3,805,Sorghum
83,41,35,27.7,63,6.5,780,Sorghum
81,44,36,28,64,6.4,790,Sorghum
88,42,38,27.6,66,6.3,815,Sorghum
85,40,37,27.7,65,6.5,800,Sorghum
87,43,36,27.9,64,6.4,805,Sorghum
82,39,35,27.3,63,6.5,780,Sorghum
89,42,36,28,66,6.3,815,Sorghum
84,41,37,27.5,64,6.4,790,Sorghum
86,44,38,27.8,65,6.3,805,Sorghum
83,40,36,27.7,63,6.5,780,Sorghum
81,42,37,28,64,6.4,790,Sorghum
88,39,38,27.6,66,6.3,815,Sorghum
85,42,37,27.7,65,6.5,800,Sorghum
87,41,36,27.9,64,6.4,805,Sorghum
82,44,38,27.3,63,6.5,780,Sorghum
89,40,37,28,66,6.3,815,Sorghum
84,42,38,27.5,64,6.4,790,Sorghum
86,39,36,27.8,65,6.3,805,Sorghum
83,41,37,27.7,63,6.5,780,Sorghum
81,44,38,28,64,6.4,790,Sorghum
88,42,36,27.6,66,6.3,815,Sorghum
85,40,37,27.7,65,6.5,800,Sorghum
87,43,36,27.9,64,6.4,805,Sorghum
82,39,38,27.3,63,6.5,780,Sorghum
89,42,37,28,66,6.3,815,Sorghum
84,41,36,27.5,64,6.4,790,Sorghum
86,44,37,27.8,65,6.3,805,Sorghum
83,40,38,27.7,63,6.5,780,Sorghum
81,42,36,28,64,6.4,790,Sorghum
88,39,37,27.6,66,6.3,815,Sorghum
85,42,38,27.7,65,6.5,800,Sorghum
87,41,36,27.9,64,6.4,805,Sorghum
82,44,37,27.3,63,6.5,780,Sorghum
89,40,38,28,66,6.3,815,Sorghum
84,42,36,27.5,64,6.4,790,Sorghum
86,39,37,27.8,65,6.3,805,Sorghum
83,41,35,27.7,63,6.5,780,Sorghum
81,44,36,28,64,6.4,790,Sorghum
88,42,38,27.6,66,6.3,815,Sorghum
85,40,37,27.7,65,6.5,800,Sorghum
87,43,36,27.9,64,6.4,805,Sorghum
82,39,35,27.3,63,6.5,780,Sorghum
89,42,36,28,66,6.3,815,Sorghum
84,41,37,27.5,64,6.4,790,Sorghum
86,44,38,27.8,65,6.3,805,Sorghum
83,40,36,27.7,63,6.5,780,Sorghum
81,42,37,28,64,6.4,790,Sorghum
88,39,38,27.6,66,6.3,815,Sorghum
85,42,37,27.7,65,6.5,800,Sorghum
87,41,36,27.9,64,6.4,805,Sorghum
82,44,38,27.3,63,6.5,780,Sorghum
89,40,37,28,66,6.3,815,Sorghum
84,42,38,27.5,64,6.4,790,Sorghum
86,39,36,27.8,65,6.3,805,Sorghum
83,41,37,27.7,63,6.5,780,Sorghum
81,44,38,28,64,6.4,790,Sorghum
88,42,36,27.6,66,6.3,815,Sorghum
85,40,37,27.7,65,6.5,800,Sorghum
87,43,36,27.9,64,6.4,805,Sorghum
82,39,38,27.3,63,6.5,780,Sorghum
89,42,37,28,66,6.3,815,Sorghum
84,41,36,27.5,64,6.4,790,Sorghum
86,44,37,27.8,65,6.3,805,Sorghum
83,40,38,27.7,63,6.5,780,Sorghum
72,38,32,30.5,55,6.2,600,Pearl Millet (Bajra)
70,40,33,30.8,54,6.3,620,Pearl Millet (Bajra)
75,37,31,31,56,6.1,610,Pearl Millet (Bajra)
73,39,32,30.7,55,6.2,605,Pearl Millet (Bajra)
71,38,33,30.9,54,6.3,615,Pearl Millet (Bajra)
74,40,32,30.6,55,6.2,625,Pearl Millet (Bajra)
72,37,31,30.8,56,6.1,610,Pearl Millet (Bajra)
70,39,33,30.7,54,6.3,620,Pearl Millet (Bajra)
75,38,32,31,55,6.2,630,Pearl Millet (Bajra)
73,37,31,30.5,56,6.1,605,Pearl Millet (Bajra)
72,40,32,30.8,55,6.2,615,Pearl Millet (Bajra)
71,38,33,30.9,54,6.3,620,Pearl Millet (Bajra)
74,37,32,30.6,56,6.1,625,Pearl Millet (Bajra)
72,39,31,30.7,55,6.2,610,Pearl Millet (Bajra)
70,38,33,30.8,54,6.3,605,Pearl Millet (Bajra)
75,40,32,31,55,6.2,630,Pearl Millet (Bajra)
73,37,31,30.5,56,6.1,615,Pearl Millet (Bajra)
71,39,32,30.7,54,6.3,620,Pearl Millet (Bajra)
74,38,33,30.6,55,6.2,625,Pearl Millet (Bajra)
72,37,31,30.8,56,6.1,610,Pearl Millet (Bajra)
70,40,32,30.5,55,6.2,600,Pearl Millet (Bajra)
75,39,33,30.9,54,6.3,620,Pearl Millet (Bajra)
73,38,31,30.7,55,6.2,615,Pearl Millet (Bajra)
71,37,32,30.8,56,6.1,605,Pearl Millet (Bajra)
74,40,33,31,55,6.2,625,Pearl Millet (Bajra)
72,38,32,30.6,54,6.3,610,Pearl Millet (Bajra)
70,39,31,30.7,55,6.2,600,Pearl Millet (Bajra)
75,37,32,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.5,55,6.2,615,Pearl Millet (Bajra)
71,40,31,30.8,54,6.3,610,Pearl Millet (Bajra)
74,37,32,30.6,56,6.1,625,Pearl Millet (Bajra)
72,39,33,30.7,55,6.2,610,Pearl Millet (Bajra)
70,38,31,30.5,54,6.3,605,Pearl Millet (Bajra)
75,40,32,30.9,55,6.2,630,Pearl Millet (Bajra)
73,37,33,30.8,56,6.1,615,Pearl Millet (Bajra)
71,39,32,30.7,54,6.3,620,Pearl Millet (Bajra)
74,38,31,30.6,55,6.2,625,Pearl Millet (Bajra)
72,37,33,30.9,56,6.1,610,Pearl Millet (Bajra)
70,40,32,30.5,55,6.2,600,Pearl Millet (Bajra)
75,39,31,30.8,54,6.3,620,Pearl Millet (Bajra)
73,38,32,30.6,55,6.2,615,Pearl Millet (Bajra)
71,37,33,30.9,56,6.1,605,Pearl Millet (Bajra)
74,40,31,30.7,55,6.2,625,Pearl Millet (Bajra)
72,38,32,30.8,54,6.3,610,Pearl Millet (Bajra)
70,39,33,30.5,55,6.2,600,Pearl Millet (Bajra)
75,37,32,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,31,30.6,55,6.2,615,Pearl Millet (Bajra)
71,40,33,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,32,30.8,56,6.1,625,Pearl Millet (Bajra)
72,39,31,30.6,55,6.2,610,Pearl Millet (Bajra)
70,38,32,30.5,54,6.3,600,Pearl Millet (Bajra)
75,40,33,30.9,55,6.2,630,Pearl Millet (Bajra)
73,37,31,30.7,56,6.1,615,Pearl Millet (Bajra)
71,39,32,30.8,54,6.3,620,Pearl Millet (Bajra)
74,38,33,30.6,55,6.2,625,Pearl Millet (Bajra)
72,37,32,30.5,56,6.1,610,Pearl Millet (Bajra)
70,40,31,30.7,55,6.2,600,Pearl Millet (Bajra)
75,39,33,30.8,54,6.3,620,Pearl Millet (Bajra)
73,38,32,30.9,55,6.2,615,Pearl Millet (Bajra)
71,37,31,30.6,56,6.1,605,Pearl Millet (Bajra)
74,40,32,30.7,55,6.2,625,Pearl Millet (Bajra)
72,38,33,30.8,54,6.3,610,Pearl Millet (Bajra)
70,39,32,30.5,55,6.2,600,Pearl Millet (Bajra)
75,37,31,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.7,55,6.2,615,Pearl Millet (Bajra)
71,40,32,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,33,30.8,56,6.1,625,Pearl Millet (Bajra)
72,39,31,30.7,55,6.2,610,Pearl Millet (Bajra)
70,38,32,30.5,54,6.3,600,Pearl Millet (Bajra)
75,40,33,30.9,55,6.2,630,Pearl Millet (Bajra)
73,37,32,30.6,56,6.1,615,Pearl Millet (Bajra)
71,39,31,30.8,54,6.3,620,Pearl Millet (Bajra)
74,38,33,30.7,55,6.2,625,Pearl Millet (Bajra)
72,37,32,30.5,56,6.1,610,Pearl Millet (Bajra)
70,40,33,30.8,55,6.2,600,Pearl Millet (Bajra)
75,39,32,30.9,54,6.3,620,Pearl Millet (Bajra)
73,38,31,30.6,55,6.2,615,Pearl Millet (Bajra)
71,37,33,30.7,56,6.1,610,Pearl Millet (Bajra)
74,40,32,30.8,55,6.2,625,Pearl Millet (Bajra)
72,38,31,30.7,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,33,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,32,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,31,30.8,54,6.3,610,Pearl Millet (Bajra)
74,37,33,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,31,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,33,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,31,30.7,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.8,55,6.2,610,Pearl Millet (Bajra)
70,40,33,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.5,56,6.1,620,Pearl Millet (Bajra)
73,38,31,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,33,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,32,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,31,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,33,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,32,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,31,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,33,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,31,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,33,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,31,30.7,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.8,55,6.2,610,Pearl Millet (Bajra)
70,40,33,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.5,56,6.1,620,Pearl Millet (Bajra)
73,38,31,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,33,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,32,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,31,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,33,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,32,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,31,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,33,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,31,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,33,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,31,30.7,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,32,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,31,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,32,30.8,55,6.2,610,Pearl Millet (Bajra)
70,40,33,30.9,54,6.3,600,Pearl Millet (Bajra)
75,37,32,30.5,56,6.1,620,Pearl Millet (Bajra)
73,38,31,30.8,55,6.2,615,Pearl Millet (Bajra)
71,39,33,30.6,54,6.3,610,Pearl Millet (Bajra)
74,37,32,30.7,56,6.1,625,Pearl Millet (Bajra)
72,38,31,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,33,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,32,30.6,55,6.2,615,Pearl Millet (Bajra)
71,39,31,30.7,54,6.3,610,Pearl Millet (Bajra)
74,37,33,30.8,56,6.1,625,Pearl Millet (Bajra)
72,38,33,30.5,55,6.2,610,Pearl Millet (Bajra)
70,40,32,30.8,54,6.3,600,Pearl Millet (Bajra)
75,37,31,30.9,56,6.1,620,Pearl Millet (Bajra)
73,38,33,30.6,55,6.2,615,Pearl Millet (Bajra)
92,22,36,33.2,51,6.2,76,Pearl Millet (bajra)
90,30,24,31.6,42,5.6,46,Pearl Millet (bajra)
62,28,24,27.2,54,6.5,105,Pearl Millet (bajra)
55,21,52,29.6,56,5.7,65,Pearl Millet (bajra)
55,20,34,28.1,31,6.1,45,Pearl Millet (bajra)
68,59,53,30.5,38,6.9,41,Pearl Millet (bajra)
86,44,37,32.6,63,6.4,61,Pearl Millet (bajra)
62,31,53,28.9,56,6.2,69,Pearl Millet (bajra)
82,58,48,26.4,62,6.9,90,Pearl Millet (bajra)
68,52,23,31.3,30,7.3,97,Pearl Millet (bajra)
85,31,28,29.8,33,6.8,71,Pearl Millet (bajra)
76,59,43,28.5,50,6.1,95,Pearl Millet (bajra)
56,58,39,29.7,64,7.4,119,Pearl Millet (bajra)
83,22,33,26.2,48,6.2,104,Pearl Millet (bajra)
56,49,31,31.7,48,6,43,Pearl Millet (bajra)
86,35,47,31.7,31,6,103,Pearl Millet (bajra)
65,39,49,28.2,48,5.8,94,Pearl Millet (bajra)
78,52,27,26.2,54,6,66,Pearl Millet (bajra)
65,23,20,28.5,50,5.9,76,Pearl Millet (bajra)
58,52,52,27.7,34,7.4,105,Pearl Millet (bajra)
85,40,38,29.4,32,7.6,75,Pearl Millet (bajra)
90,31,25,32.6,40,6.3,97,Pearl Millet (bajra)
59,59,48,29.9,43,6.2,53,Pearl Millet (bajra)
54,42,23,28.5,44,5.6,43,Pearl Millet (bajra)
62,49,27,31.8,45,7.7,82,Pearl Millet (bajra)
54,20,20,26.1,57,7.7,66,Pearl Millet (bajra)
81,58,46,32.4,37,6.3,63,Pearl Millet (bajra)
55,35,21,29.2,64,6.5,74,Pearl Millet (bajra)
89,37,20,33.2,56,7.6,89,Pearl Millet (bajra)
63,47,41,31.2,34,6.8,58,Pearl Millet (bajra)
83,32,50,30.6,46,6.5,115,Pearl Millet (bajra)
63,22,26,29.3,53,7.5,72,Pearl Millet (bajra)
56,37,48,28.2,61,6.4,49,Pearl Millet (bajra)
93,53,43,26.6,59,7.5,58,Pearl Millet (bajra)
70,24,33,30.1,35,5.6,58,Pearl Millet (bajra)
87,45,31,29.7,49,5.9,84,Pearl Millet (bajra)
80,41,45,30,50,6.4,100,Pearl Millet (bajra)
60,38,28,31.2,32,5.5,43,Pearl Millet (bajra)
84,46,39,30.5,49,6.7,54,Pearl Millet (bajra)
85,54,24,30.6,59,7,115,Pearl Millet (bajra)
59,27,52,27.3,53,7.5,102,Pearl Millet (bajra)
66,49,33,27.6,59,7.4,116,Pearl Millet (bajra)
52,21,30,33.4,57,6.4,40,Pearl Millet (bajra)
82,57,21,26.3,62,5.5,40,Pearl Millet (bajra)
77,25,48,28.6,44,6.2,82,Pearl Millet (bajra)
58,59,40,32.8,47,6.9,66,Pearl Millet (bajra)
87,42,20,29.5,59,6.5,54,Pearl Millet (bajra)
55,59,31,33.5,49,6.7,102,Pearl Millet (bajra)
53,52,30,34,55,6.3,85,Pearl Millet (bajra)
52,40,53,29.6,31,7.1,79,Pearl Millet (bajra)
57,37,49,29.5,32,6.9,68,Pearl Millet (bajra)
53,29,52,27.4,41,7,74,Pearl Millet (bajra)
84,32,52,32.9,40,6.2,114,Pearl Millet (bajra)
55,24,26,28.4,50,5.5,97,Pearl Millet (bajra)
80,59,20,28.7,35,6.8,53,Pearl Millet (bajra)
89,26,30,30.4,47,7.6,67,Pearl Millet (bajra)
64,21,27,26.1,48,5.7,52,Pearl Millet (bajra)
86,36,31,29.2,44,6.8,118,Pearl Millet (bajra)
88,44,51,30.8,47,7.6,51,Pearl Millet (bajra)
55,57,32,26,56,7.1,46,Pearl Millet (bajra)
89,35,29,26.4,61,7.2,60,Pearl Millet (bajra)
84,51,42,26.6,45,7.4,78,Pearl Millet (bajra)
92,55,45,27.1,62,7.2,43,Pearl Millet (bajra)
60,37,23,26.5,44,7.5,71,Pearl Millet (bajra)
76,57,30,31.2,64,5.7,81,Pearl Millet (bajra)
62,45,32,29.1,44,6.1,47,Pearl Millet (bajra)
65,57,40,27.2,61,5.9,80,Pearl Millet (bajra)
92,40,24,27,60,6.8,85,Pearl Millet (bajra)
65,25,45,30.6,63,5.7,118,Pearl Millet (bajra)
85,34,26,31,39,6.2,56,Pearl Millet (bajra)
61,29,29,28.7,57,5.6,119,Pearl Millet (bajra)
55,52,36,28.2,46,7.3,73,Pearl Millet (bajra)
63,53,42,26.9,37,7.1,88,Pearl Millet (bajra)
91,36,46,31.5,42,5.6,56,Pearl Millet (bajra)
90,59,54,32.1,45,6.8,119,Pearl Millet (bajra)
58,36,41,29.6,46,6.4,70,Pearl Millet (bajra)
61,28,40,26.6,45,5.7,91,Pearl Millet (bajra)
75,30,51,29.4,51,7.2,59,Pearl Millet (bajra)
93,33,32,28.2,31,7.6,96,Pearl Millet (bajra)
57,57,38,29.2,31,6.9,111,Pearl Millet (bajra)
81,40,43,28.3,33,5.7,79,Pearl Millet (bajra)
91,34,45,27.4,58,6.2,75,Pearl Millet (bajra)
88,32,36,26.8,57,5.7,41,Pearl Millet (bajra)
67,43,37,30.9,45,6.2,90,Pearl Millet (bajra)
50,35,32,27,41,6.3,98,Pearl Millet (bajra)
84,35,49,31.1,31,7.2,64,Pearl Millet (bajra)
75,41,47,30.3,52,7.4,99,Pearl Millet (bajra)
50,35,48,26.8,37,5.7,48,Pearl Millet (bajra)
78,53,35,32.6,51,5.7,95,Pearl Millet (bajra)
91,23,48,31.7,54,5.9,78,Pearl Millet (bajra)
53,50,29,29.8,32,5.9,58,Pearl Millet (bajra)
84,41,31,29.2,47,7.5,99,Pearl Millet (bajra)
77,56,40,27.3,60,6.3,44,Pearl Millet (bajra)
89,51,44,33,40,6.6,65,Pearl Millet (bajra)
64,34,43,28.7,48,6,109,Pearl Millet (bajra)
66,52,38,28.9,53,7.4,72,Pearl Millet (bajra)
81,28,21,27.8,62,6.7,114,Pearl Millet (bajra)
78,23,30,26.6,38,6.4,75,Pearl Millet (bajra)
81,30,45,30.7,60,6.5,92,Pearl Millet (bajra)
74,56,47,26.8,46,6,111,Pearl Millet (bajra)
63,25,38,34,64,6.5,40,Pearl Millet (bajra)
84,57,28,33,31,7.1,55,Pearl Millet (bajra)
83,36,39,26.4,47,6.1,118,Pearl Millet (bajra)
78,31,25,29.9,38,7.4,59,Pearl Millet (bajra)
60,54,44,31.9,47,6,73,Pearl Millet (bajra)
72,38,39,33.7,55,7.8,41,Pearl Millet (bajra)
71,53,27,30,54,6.1,54,Pearl Millet (bajra)
74,48,50,32.7,62,6.7,61,Pearl Millet (bajra)
61,21,37,32.1,44,6.2,82,Pearl Millet (bajra)
77,31,31,33.5,43,7.4,64,Pearl Millet (bajra)
85,59,23,27.3,38,5.9,59,Pearl Millet (bajra)
53,51,25,32,60,7.4,55,Pearl Millet (bajra)
78,22,54,27.3,46,5.7,113,Pearl Millet (bajra)
87,44,40,28.6,63,7.2,56,Pearl Millet (bajra)
82,43,36,33,31,6.9,108,Pearl Millet (bajra)
72,33,50,28,58,7.3,85,Pearl Millet (bajra)
83,26,48,32.7,33,7.5,95,Pearl Millet (bajra)
59,21,27,33.5,41,6.9,105,Pearl Millet (bajra)
72,36,30,30.5,52,6.8,115,Pearl Millet (bajra)
60,22,20,29.8,53,6.6,84,Pearl Millet (bajra)
80,50,44,33.5,33,6.3,101,Pearl Millet (bajra)
68,30,45,33.2,42,5.6,97,Pearl Millet (bajra)
66,40,36,30.5,44,7.6,100,Pearl Millet (bajra)
59,30,25,28.2,55,6.4,50,Pearl Millet (bajra)
85,30,26,28.2,54,7.6,43,Pearl Millet (bajra)
51,30,20,30,30,7.3,108,Pearl Millet (bajra)
76,35,29,33.4,50,7.4,66,Pearl Millet (bajra)
62,52,47,28.6,39,5.6,43,Pearl Millet (bajra)
76,23,31,33.7,39,7,117,Pearl Millet (bajra)
67,56,43,26.9,49,6.5,81,Pearl Millet (bajra)
80,56,24,26.7,62,6.1,91,Pearl Millet (bajra)
50,57,39,27.1,59,6.1,97,Pearl Millet (bajra)
94,36,32,29.4,62,7.3,73,Pearl Millet (bajra)
74,42,43,26.2,53,6.3,102,Pearl Millet (bajra)
82,41,49,27,54,6,42,Pearl Millet (bajra)
50,41,40,33.8,54,7,42,Pearl Millet (bajra)
50,38,47,33.8,35,5.5,109,Pearl Millet (bajra)
84,37,40,27.1,44,6.9,72,Pearl Millet (bajra)
94,59,48,30.4,34,6.3,108,Pearl Millet (bajra)
89,24,29,31.2,54,7.5,118,Pearl Millet (bajra)
92,48,50,29.1,32,6.3,98,Pearl Millet (bajra)
74,50,29,26.3,43,6.3,87,Pearl Millet (bajra)
69,38,48,26.2,44,6.4,99,Pearl Millet (bajra)
64,43,48,31.2,39,6.2,103,Pearl Millet (bajra)
69,33,50,30.5,33,7.4,54,Pearl Millet (bajra)
50,30,53,26.3,30,7,83,Pearl Millet (bajra)
92,47,24,31.7,44,6.1,72,Pearl Millet (bajra)
50,23,31,33.5,41,5.8,52,Pearl Millet (bajra)
83,55,31,26.5,39,6.7,104,Pearl Millet (bajra)
65,46,22,32.5,56,7.1,44,Pearl Millet (bajra)
58,35,41,31.4,46,5.6,88,Pearl Millet (bajra)
72,21,44,26.7,47,5.7,56,Pearl Millet (bajra)
58,47,47,26.2,31,5.7,117,Pearl Millet (bajra)
76,30,20,33.7,61,7.7,105,Pearl Millet (bajra)
80,39,46,33.1,35,7.2,54,Pearl Millet (bajra)
78,58,43,32.1,57,7.6,85,Pearl Millet (bajra)
61,58,54,26.9,61,7,105,Pearl Millet (bajra)
50,46,37,32.8,34,7.3,100,Pearl Millet (bajra)
68,46,49,29.1,56,7.8,74,Pearl Millet (bajra)
86,43,30,26.8,64,5.8,53,Pearl Millet (bajra)
62,21,25,33.9,59,6.8,48,Pearl Millet (bajra)
65,30,39,28.2,46,7.8,70,Pearl Millet (bajra)
80,43,46,30.4,45,7.8,93,Pearl Millet (bajra)
80,31,43,27.5,36,6.9,63,Pearl Millet (bajra)
68,49,44,32.9,40,5.8,77,Pearl Millet (bajra)
54,58,37,27.7,42,6.6,109,Pearl Millet (bajra)
84,39,39,31.5,56,6.1,63,Pearl Millet (bajra)
75,54,39,32.4,59,6.5,109,Pearl Millet (bajra)
56,54,25,31.6,49,6.2,75,Pearl Millet (bajra)
76,52,21,33.2,34,7.5,62,Pearl Millet (bajra)
82,23,28,26.8,41,7.2,94,Pearl Millet (bajra)
54,41,25,30.4,48,5.9,116,Pearl Millet (bajra)
71,54,49,32.2,50,5.7,102,Pearl Millet (bajra)
58,31,31,26.9,41,7.1,42,Pearl Millet (bajra)
93,48,47,26.6,43,6.9,77,Pearl Millet (bajra)
61,20,54,33.5,61,7.8,51,Pearl Millet (bajra)
70,55,53,29.4,42,6,104,Pearl Millet (bajra)
66,48,24,26.7,56,5.6,70,Pearl Millet (bajra)
77,37,50,29.8,46,7.2,68,Pearl Millet (bajra)
78,56,45,26.4,52,6,116,Pearl Millet (bajra)
79,51,26,27.8,51,5.5,72,Pearl Millet (bajra)
77,20,32,29.1,54,7.6,78,Pearl Millet (bajra)
52,34,29,31.4,48,7.6,106,Pearl Millet (bajra)
82,39,32,32.8,36,5.9,102,Pearl Millet (bajra)
60,48,28,27.6,39,7,117,Pearl Millet (bajra)
52,38,27,28.6,52,6.5,45,Pearl Millet (bajra)
54,44,49,32.2,42,5.8,95,Pearl Millet (bajra)
81,23,53,29.7,56,6,86,Pearl Millet (bajra)
60,45,27,33.8,36,7.6,72,Pearl Millet (bajra)
52,23,49,26.8,62,5.9,100,Pearl Millet (bajra)
62,28,54,32,31,6,109,Pearl Millet (bajra)
92,32,40,26.3,34,7.5,84,Pearl Millet (bajra)
83,46,22,31.2,59,6.6,95,Pearl Millet (bajra)
73,22,34,27,31,7.1,54,Pearl Millet (bajra)
92,28,54,29.9,33,7,72,Pearl Millet (bajra)
88,59,54,29.4,54,6.6,116,Pearl Millet (bajra)
57,23,35,31,61,7.4,42,Pearl Millet (bajra)
51,21,44,27,31,6.2,100,Pearl Millet (bajra)
50,27,25,30.6,54,6.4,44,Pearl Millet (bajra)
79,40,46,32.4,38,6.8,89,Pearl Millet (bajra)
78,27,29,31.7,45,6,47,Pearl Millet (bajra)
84,35,50,33.6,54,6.4,53,Pearl Millet (bajra)
75,49,31,33.7,41,7.5,95,Pearl Millet (bajra)
60,46,49,28.7,41,7.7,66,Pearl Millet (bajra)
63,23,25,30.2,55,5.6,40,Pearl Millet (bajra)
50,41,37,31.2,34,6.6,73,Pearl Millet (bajra)
94,59,31,33.7,31,7.6,47,Pearl Millet (bajra)
83,39,52,29,33,7.4,41,Pearl Millet (bajra)
82,49,27,27.2,48,7.4,87,Pearl Millet (bajra)
59,37,41,26.6,54,5.6,112,Pearl Millet (bajra)
81,20,31,32.9,63,7.5,109,Pearl Millet (bajra)
88,41,35,30.7,45,6.7,56,Pearl Millet (bajra)
64,25,25,27.6,43,6.7,88,Pearl Millet (bajra)
80,58,45,32.4,33,7.4,58,Pearl Millet (bajra)
76,40,54,30.4,42,7.3,52,Pearl Millet (bajra)
80,30,24,31.1,31,5.9,46,Pearl Millet (bajra)
84,45,30,28.5,44,7.4,113,Pearl Millet (bajra)
88,40,27,28.6,61,6.1,81,Pearl Millet (bajra)
61,36,38,30.1,31,6.6,87,Pearl Millet (bajra)
63,41,33,26.7,49,6.2,61,Pearl Millet (bajra)
94,54,33,32.7,59,6.3,97,Pearl Millet (bajra)
68,54,39,26,33,5.5,57,Pearl Millet (bajra)
80,48,26,27.7,37,5.8,44,Pearl Millet (bajra)
87,25,23,29.2,62,7.1,84,Pearl Millet (bajra)
